X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
482942.197050361,219407.124303119,3354,STOWE DOGS,0.26,Food Establishment,Restaurant,,1880 MOUNTAIN ROAD,STOWE,LAMOILLE,05680,,,,0
482918.124517094,219329.404648117,3357,PIECASSO PIZZERIA & LOUNGE,0.26,Food Establishment,Restaurant,,1899 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022534411,http://www.piecasso.com/,https://www.facebook.com/pages/Piecasso-Pizzeria-Lounge/128683663828421,0
484743.936922532,217569.203433053,3358,JANS FARMHOUSE CRISPS,0.13,Food Establishment,Bakery,,192 THOMAS LANE,STOWE,LAMOILLE,05672,,,,0
481706.482352238,221343.944757752,3359,WINDING BROOK LODGE,0.26,Food Establishment,Restaurant,,199 EDSON HILL RD,STOWE,LAMOILLE,05672,(802) 253-7354,,,0
480913.032439077,222001.826869282,3360,STOWE MOUNTAIN CLUB GOLF COTTAGE,0.504,Food Establishment,Restaurant,,206 Spruce Peak,STOWE,LAMOILLE,05672,8027604700,,,0
477641.050234177,225668.092707631,3361,THE STOWE MOUNTAIN CLUB ALPINE CLUBHOUSE,0.525,Food Establishment,Restaurant,,142 Red Sled  DR,STOWE,LAMOILLE,05672,8027604720,,,0
482624.368094674,219563.530991157,3362,CACTUS CAFE OF STOWE,0.63,Food Establishment,Restaurant,,2160 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,http://www.thecactuscafe.com/,https://www.facebook.com/StoweCactusCafe,0
482441.471899142,219597.357525688,3363,EDELWEISS MOUNTAIN DELI,0.18,Food Establishment,Bakery,,2251 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022534034,,http://www.facebook.com/pages/Edelweiss-Mountain-Deli/115370168481939,0
482322.586596188,219764.357071223,3364,HOB KNOB INN,0.945,Food Establishment,Lodging,,2364 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538549,,,0
485119.859226896,218390.605568379,3365,HARRISONS,0.714,Food Establishment,Restaurant,,25 MAIN ST,STOWE,LAMOILLE,05672,8022537773,,,0
483065.317389165,214739.851644517,3366,LJS LODGE,0.26,Food Establishment,Restaurant,,2625 WATERBURY RD,STOWE,LAMOILLE,05672,(802) 253-7768,,,0
485089.022759298,218824.036264616,3367,RED BASIL THAI CUISINE,0.26,Food Establishment,Restaurant,,294 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,,https://www.facebook.com/pages/Red-Basil-Thai-Cuisine/120057268011651,0
481824.608422241,220921.362399972,3370,ARBOR INN,0.2625,Food Establishment,Restaurant,,3214 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-4772,,,0
481633.800271512,220955.234069085,3371,MOUNTAINEER MOTOR INN,1.05,Food Establishment,Restaurant,,3343 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022537525,,,0
485238.161042861,217923.64104112,3372,ROYS COLLEGE DOGS SNACK SHACK,0.05,Food Establishment,Caterer,,336 PARK ST,STOWE,LAMOILLE,05677,,,,0
485113.020306822,218879.54033407,3373,FINE WINE CELLARS,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",344 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,http://finewinecellars.us/,,0
482892.375082317,215584.79687036,3375,PIZZA JOINT AT MOSCOW SCHOOLHOUSE,0.18,Food Establishment,Convenience Store,,383 MOSCOW RD,STOWE,LAMOILLE,05672,8022534172,,,0
481777.194213533,221032.613773592,3376,ROUND HEARTH AT STOWE,0.26,Food Establishment,Lodging,,39 EDSON HILL RD,STOWE,LAMOILLE,05672,8022537223,,,0
485129.213125206,219001.733150112,3377,BAGEL THE,0.252,Food Establishment,Bakery,,394 MOUNTAIN RD STE 10,STOWE,LAMOILLE,05672,8022539943,,,0
485129.213125206,219001.733150112,3379,RIMROCKS,0.6405,Food Establishment,Restaurant,,394 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022539593,,,0
485129.213125206,219001.733150112,3380,LUCKY KING RESTAURANT,0.26,Food Establishment,Restaurant,,394 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,,,0
485129.213125206,219001.733150112,3382,SANFO CHINESE RESTAURANT,0.525,Food Establishment,Restaurant,,394 MOUNTAIN RD STE 9,STOWE,LAMOILLE,05672,8022538888,,,0
485017.616073803,218913.094695955,3383,BACKYARD TAVERN THE,0.525,Food Establishment,Restaurant,,395 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022539204,,,0
480903.708799964,221535.154800991,3384,TOPNOTCH RESORT AND SPA,3.5805,Food Establishment,Lodging,,4000 MNT RD,STOWE,LAMOILLE,05672,8022538585,,,0
480903.708799964,221535.154800991,3385,NORMA'S,0.26,Food Establishment,Restaurant,,4000 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,http://www.topnotchresort.com/dining-normas.php,https://www.facebook.com/TopnotchResort,0
480792.72066719,221657.712497836,3388,TRATTORIA LA FESTA,0.7875,Food Establishment,Restaurant,,4080 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538480,,,0
481977.199720288,218576.338349034,3389,STOWE JR SR HIGH SCHOOL,0.069825,Food Establishment,School,,413 BARROWS RD,STOWE,LAMOILLE,05672,8022537229,,,0
484994.027814234,219035.378904512,3390,"OLDE ENGLAND INNE, THE",1.008,Food Establishment,Restaurant,,433 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-7558,,,0
484994.027814234,219035.378904512,3391,YE OLDE ENGLAND INNE,0.26,Food Establishment,Restaurant,,433 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,http://www.englandinn.com/,,0
482041.306935249,221620.808304483,3392,STOWEHOF INN,1.3125,Food Establishment,Lodging,,434 EDSON HILL RD,STOWE,LAMOILLE,05672,8022539722,,,0
480507.598880194,222058.58932894,3393,INNSBRUCK INN AT STOWE,0.42,Food Establishment,Lodging,,4361 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538582,,,0
475287.785495035,219265.015260892,3394,LAKE MANSFIELD TROUT CLUB,1.05,Food Establishment,Lodging,,4400 NEBRASKA VALLEY RD,STOWE,LAMOILLE,05672,8022537565,,,0
480428.371196714,222158.834484671,3395,NORTHERN LIGHTS LODGE,1.575,Food Establishment,Lodging,,4441 MOUNTAIN RD,STOWE,LAMOILLE,05672,9179032378,,,0
483071.316488415,220106.832706301,3396,TIMBERHOLM INN,0.21,Food Establishment,Lodging,,452 COTTAGE CLUB RD,STOWE,LAMOILLE,05672,8022537603,,,0
485121.358153341,219046.198325865,3397,MCCARTHYS,0.8925,Food Establishment,Restaurant,,454 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538626,http://mccarthysrestaurantstowe.com/,,0
480205.998599989,222259.514923704,3398,HONEYWOOD COUNTRY LODGE,0.26,Food Establishment,Restaurant,,4527 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-4846,,,0
480205.998599989,222259.514923704,3399,BEARS LAIR INN,0.168,Food Establishment,Lodging,,4583 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022534124,,,0
479800.621564916,222327.433373155,3401,FIDDLERS GREEN INN,0.21,Food Establishment,Lodging,,4859 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538124,,,0
479697.758994932,222494.432549276,3403,NOTCHBROOK GENERAL STORE,0.055,Food Establishment,Caterer,,4968 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022539448,,,0
479657.823397343,222438.997818351,3404,"MATTERHORN, THE",1.05,Food Establishment,Restaurant,,4969 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022532085,,,0
485042.02259312,219146.386472447,3405,STOWE SEAFOOD,0.18,Food Establishment,Meat/Poultry/Seafood,,394 MOUNTAIN  RD UNIT 12,STOWE,LAMOILLE,05672,8022538004,http://stoweseafood.com,http://www.facebook.com/pages/Stowe-Seafood/203568611066,0
479514.504856219,222383.888312205,3406,SKI INN,0.252,Food Establishment,Restaurant,,5037 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,,,0
484994.258434041,219135.384637527,3407,SAENSOOK THAI KITCHEN SUSHI & MARTINI,0.26,Food Establishment,Restaurant,,504 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022536000,,,0
484994.258434041,219135.384637527,3408,PATRIDGE INN,0.26,Food Establishment,Restaurant,,504 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,,,0
484826.991909453,219057.989856787,3411,GOLDEN EAGLE RESORT CAFE,0.945,Food Establishment,Restaurant,,511 MOUNTAIN RD,STOWE,LAMOILLE,05672,6175294639,,,0
484826.991909453,219057.989856787,3412,GOLDEN EAGLE RESORT,0.26,Food Establishment,Lodging,,511 MOUNTAIN RD,STOWE,LAMOILLE,05672,6175294639,http://www.goldeneagleresort.com/dining/colonial-cafe,,0
479586.844907756,222628.122949118,3413,INN AT TURNER MILL THE,0.13,Food Establishment,Bakery,,56 TURNER MILL LN,STOWE,LAMOILLE,05672,(802) 253-2503,,,0
485159.341926166,218257.173911023,3414,DEPOT STREET MALT SHOP,0.756,Food Establishment,Restaurant,,57 DEPOT ST,STOWE,LAMOILLE,05672,8022534269,,http://www.facebook.com/pages/Depot-Street-Malt-Shop/141442185946327,0
485040.464545929,218468.570135634,3415,STOWE COFFEE HOUSE,0.26,Food Establishment,Restaurant,,57 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-2189,,,0
478881.592142108,223397.099596718,3416,STOWE MOUNTAIN RESORT ADVENTURE CENTER,1.89,Food Establishment,Restaurant,,5781 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-3685,,,0
478881.592142108,223397.099596718,3418,GONDOLA CAFETERIA - MIDWAY LODGE,4.3155,Food Establishment,Restaurant,,7231 Mountain RD,STOWE,LAMOILLE,05672,8022533000,,,0
478881.592142108,223397.099596718,3419,HH BINGHAMS,2.1,Food Establishment,Restaurant,,5781 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-7311,,,0
478881.592142108,223397.099596718,3420,OCTAGON,1.68,Food Establishment,Restaurant,,Toll RD,STOWE,LAMOILLE,05672,8022533000,,,0
478881.592142108,223397.099596718,3421,MANSFIELD CAFE,3.15,Food Establishment,Restaurant,,7229 MOUNTAIN  RD,STOWE,LAMOILLE,05672,8022533000,,,0
478881.592142108,223397.099596718,3422,TOLL HOUSE CONFERENCE CENTER,2.1,Food Establishment,Restaurant,,5783 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022533651,,,0
484600.71287913,217580.652423706,3426,SEASONS PASS INN,0.315,Food Establishment,Restaurant,,613 MAIN ST,STOWE,LAMOILLE,05672,(802) 253-7244,,,0
484552.962851516,217580.765547167,3427,GREEN GODDESS CAFE,0.2625,Food Establishment,Restaurant,,618 S MAIN ST,STOWE,LAMOILLE,05672,8022535255,http://www.greengoddessvt.com/,http://www.facebook.com/GoddessCafe?sk=wall,0
484528.823779895,217469.7050325,3428,AUBERGE DE STOWE,0.2625,Food Establishment,B&B,,692 S MAIN ST,STOWE,LAMOILLE,05672,8022537787,,,0
480512.522318636,218391.657973909,3431,TRAPP FAMILY LODGE,2.1,Food Establishment,Lodging,,700 TRAPP HILL RD,STOWE,LAMOILLE,05672,8022538511,http://www.trappfamily.com/,https://www.facebook.com/TrappFamilyLodge,0
486091.890352368,218966.269009221,3432,INN AT THE BRASS LANTERN THE,0.504,Food Establishment,Lodging,,717 MAPLE ST,STOWE,LAMOILLE,05672,8022532229,,,0
486091.890352368,218966.269009221,3433,BRASS LANTERN INN,0.63,Food Establishment,Restaurant,,717 MAPLE STREET,STOWE,LAMOILLE,05672,,http://brasslanterninn.com/,http://www.facebook.com/pages/Brass-Lantern-Inn/112296298794225,0
477664.513461292,225556.892011218,3434,OLD MOZO TACOS,0.05,Food Establishment,Mobile Unit,,7412 MOUTAIN  RD,STOWE,LAMOILLE,05672,8027604730,,,0
477664.513461292,225556.892011218,3435,STOWE MOUNTAIN LODGE,2.037,Food Establishment,Lodging,,7412 Mountain  RD,STOWE,LAMOILLE,05672,8027604700,,,0
483627.65292958,219894.283833241,3436,STOWE COUNTRY CLUB,1.449,Food Establishment,Restaurant,,Cape Cod  RD,STOWE,LAMOILLE,05672,8022537311,,,0
484544.503323971,217369.661757176,3437,PIZZA JOINT,0.26,Food Establishment,Restaurant,,745 S MAIN ST,STOWE,LAMOILLE,05672,,,,0
484544.503323971,217369.661757176,3438,STOWE QUICK MART,0.18,Food Establishment,Convenience Store,,745 SOUTH MAIN ST,STOWE,LAMOILLE,05672,8022537249,,,0
486155.756234495,219066.138996152,3439,SHAWS #2325,0.72,Food Establishment,Bakery,,751 MAPLE ST,STOWE,LAMOILLE,05672,5083508620,,,0
484960.635274647,218357.636156581,3440,LAUGHING MOON CHOCOLATES,,Food Manufacturer,Sweets,,78 SOUTH MAIN ST,STOWE,LAMOILLE,05672,8022539591,,,0
477641.050234177,225668.092707631,3441,SPRUCE CAMP,8.715,Food Establishment,Restaurant,,82 LIFTLINE DR,STOWE,LAMOILLE,05672,8022533651,,,0
484520.363351307,217258.601308689,3442,COMMODORES INN,1.05,Food Establishment,Restaurant,,823 S MAIN ST,STOWE,LAMOILLE,05672,8022537131,,,0
484422.060126707,219414.524713364,3444,TOWN AND COUNTRY RESORT,2.625,Food Establishment,Lodging,,876 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022537595,,,0
484936.737397151,218346.579626222,3445,MAC'S MARKET,0.72,,,,88 S MAIN ST,STOWE,LAMOILLE,05672,8027757421,,,0
481927.149269816,220609.944445457,3446,STONE HILL INN,0.189,Food Establishment,B&B,,89  HOUSTON FARM  RD,STOWE,LAMOILLE,05672,8022536282,,,0
484424.539597934,217125.488493539,3447,Dunkin’ Donuts,0.168,Food Establishment,Restaurant,,911 MAIN ST,STOWE,LAMOILLE,05661,6033442684,,,0
484424.539597934,217125.488493539,3448,STOWE JOLLEY #156,0.18,Food Establishment,Convenience Store,,911 S MAIN ST,STOWE,LAMOILLE,05672,8025273272,,,0
484302.477411881,219314.805760414,3449,ALPINE MART,0.05,Food Establishment,Caterer,,968 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538932,,,0
484302.477411881,219314.805760414,3450,SUBWAY,0.26,Food Establishment,Restaurant,,968 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,,,0
484230.898373411,219326.090658328,3451,GREY FOX INN ,0.7245,Food Establishment,Lodging,,990 MOUNTAIN  RD,STOWE,LAMOILLE,05672,802-253-8921,http://greyfoxinn.com/dining,,0
475020.961788932,226433.261092631,3453,WAFFLE CABIN,0.05,Food Establishment,Caterer,,MT MANSFIELD SKI AREA,STOWE,LAMOILLE,05672,,,,0
485238.891818717,218245.881225896,3454,STOWE ELEMENTARY SCHOOL,0.17289,Food Establishment,School,,254 PARK ST,STOWE,LAMOILLE,05672,8022534154,,,0
483244.443391146,219373.003453762,3455,STOWEFLAKE RESORT,2.2155,Food Establishment,Lodging,,1746 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022537355,,,0
478621.553816214,243355.318816671,3458,WATERVILLE MARKET INC,0.72,Food Establishment,Grocery,,21 CHURCH STREET,WATERVILLE,LAMOILLE,05492,(802) 644-6555,,,0
480322.431810024,247439.243585617,3459,WATERVILLE CENTRAL SCHOOL,0.051415,Food Establishment,School,,3414 VT ROUTE 109,WATERVILLE,LAMOILLE,05492,8026445147,,,0
478637.370631111,243344.154178647,3460,DAN & SHEILAS COUNTRY STORE & DELI,0.18,Food Establishment,Grocery,,513 ROUTE 109,WATERVILLE,LAMOILLE,05492,(802) 644-6555,,,0
490591.238657816,232581.383177654,3464,GOVERNORS HOUSE IN HYDE PARK THE,0.168,Food Establishment,B&B,,100 MAIN ST,HYDE PARK,LAMOILLE,05655,8028886888,,,0
488791.058771449,233851.018566498,3465,HYDE PARK VFW,1.8375,Food Establishment,Restaurant,,129 VFW DR,HYDE PARK,LAMOILLE,05655,8028887779,,,0
493710.997596301,240078.245236275,3467,DOGS ON THE RUN,0.05,Food Establishment,Caterer,,200 THOMPSON HILL ROAD,HYDE PARK,LAMOILLE,05655,,,,0
493631.600670303,231922.074258147,3468,FOREST HILL RESIDENTIAL CARE HOME,0.11025,Nursing/Assisted Living,Residential Facility,,213 CLARK DRIVE,HYDE PARK,LAMOILLE,05655,(802) 888-1700,,https://www.facebook.com/pages/Forest-Hill-Residential-Care-Home/224302567639486,0
490813.447378838,232503.280280242,3469,SWEET CRUNCH BAKESHOP & CATERING CO LLC,0.1575,Food Establishment,Bakery,,246 MAIN ST,HYDE PARK,LAMOILLE,05655,8028884887,,,0
491171.734295882,233225.062896763,3470,FITCH HILL INN,0.126,Food Establishment,B&B,,258 FITCH HILL RD,HYDE PARK,LAMOILLE,05655,802-888-3834,,,0
491203.626791475,233325.027669973,3472,SWEETCRUNCH BAKESHOP,0.13,Food Establishment,Bakery,,322 FITCH HILL RD,HYDE PARK,LAMOILLE,05655,(802) 888-4887,,,0
490988.035963331,232436.363084845,3473,HYDE PARK ELEMENTARY SCHOOL,0.139555,Food Establishment,School,,50 EAST MAIN ST,HYDE PARK,LAMOILLE,05655,8028882237,,,0
488957.594926977,233750.724157051,3474,MAMAS SPECIAL FAMILY INC,0.603636177141831,Food Manufacturer,Food Processor,,52 VFW DR,HYDE PARK,LAMOILLE,05655,,,,0
497522.334546831,231286.036603646,3475,APPLECHEEK FARM ,0.525,Food Establishment,Caterer,,567 MCFARLANE RD,HYDE PARK,LAMOILLE,05657,(802) 888-4482,http://applecheekfarm.com/,,0
497522.334546831,231286.036603646,3476,KIS KOMBUCHA,0.05,Food Manufacturer,Food Processor,,567 MACFARLANE RD,HYDE PARK,LAMOILLE,05655,8028887947,http://justdeliciouscateringvt.com/,,0
489623.915643499,233427.373579275,3477,LAMOILLE UHSD #18,0.1008,Food Establishment,School,,736 VT ROUTE 15 W,HYDE PARK,LAMOILLE,05655,8028884261,,,0
492658.048832964,241701.728574335,3478,LESLEY ELIZABETH INC,,Food Manufacturer,Food Processor,,76 DEER RUN LN,HYDE PARK,LAMOILLE,05655,(802) 6359-800,,,0
491828.934378407,231835.200444546,3480,LAMOILLE WOODCRAFT,0.13,Food Establishment,Home-based Business,,992 VT ROUTE 15 EAST,HYDE PARK,LAMOILLE,05655,8028886653,,,0
502810.18298228,234097.505060804,3484,NORTH WOLCOTT COUNTRY STORE,0.18,Food Establishment,Grocery,,3737 NORTH WOLCOTT ROAD,WOLCOTT,LAMOILLE,05680,,http://www.facebook.com/pages/North-Wolcott-Country-Store/228148960529805,http://www.facebook.com/pages/North-Wolcott-Country-Store/228148960529805,0
497799.836061654,229952.502310509,3485,WOLCOTT STORE,0.18,Food Establishment,Convenience Store,,4076 VT ROUTE 15,WOLCOTT,LAMOILLE,05680,8028883792,,,0
503727.462288343,226441.836102348,3486,WOLCOTT ELEMENTARY SCHOOL,0.084185,Food Establishment,School,,320 SCHOOL HILL DR,WOLCOTT,LAMOILLE,05680,8024726551,,,0
529806.506103904,166073.295100538,3487,KOSTANTINA'S PIZZA,0.26,Food Establishment,Restaurant,,11 MAIN STREET,BRADFORD,ORANGE,05033,,,,0
529877.190790477,166406.945474689,3488,BRICK HOUSE BAKERY,0.13,Food Establishment,Home-based Business,,127 NORTH MAIN ST,BRADFORD,ORANGE,05033,8022229305,,,0
529846.812110972,166029.032602356,3490,DUSTY BOTTLE,1.05,Food Establishment,Restaurant,,9 BARTON ST,BRADFORD,ORANGE,05033,8022808806,,,0
529846.761991133,166040.143424538,3491,LOCAL BUZZ ,0.525,Food Establishment,Restaurant,,142 MAIN ST,BRADFORD,ORANGE,05033,8022225282,http://cohase.org/members/localbuzz/,https://www.facebook.com/pages/The-Local-Buzz/258082966873,0
529806.506103904,166073.295100538,3493,SUBWAY,0.1155,Food Establishment,Restaurant,Deli,153 MAIN ST,BRADFORD,ORANGE,05033,8022223437,,,0
529854.632736509,166073.512079782,3494,BLISS VILLAGE STORE & DELI,0.21,Food Establishment,Restaurant,,158 MAIN ST,BRADFORD,ORANGE,05033,8022223355,http://www.vaics.org/stores?store=9,http://www.facebook.com/BlissVillageStore,0
529854.582602834,166084.622902747,3495,COLATINA EXIT,1.8375,Food Establishment,Restaurant,,164 MAIN ST,BRADFORD,ORANGE,05033,8022229008,http://www.colatinaexit.com/,http://www.facebook.com/pages/Colatina-Exit/83259184332,0
530944.754365499,164522.973277149,3497,ORANGE EAST SENIOR CENTER,0.1,Food Establishment,Senior meals,,176 WAITS RIVER ROAD,BRADFORD,ORANGE,05033,,,,0
530872.656535715,162778.206102766,3499,"MERRY MEADOW FARM, INC - MAIN HOUSE",0.06825,Nursing/Assisted Living,Residential Facility,,2122 LOWER PLAIN,BRADFORD,ORANGE,05033,(802) 222-4412,,,0
530460.553188591,166876.270560567,3500,VALLEY VISTA,0.34125,Nursing/Assisted Living,Residential Facility,,23 UPPER PLAIN,BRADFORD,ORANGE,05033,(802) 222-5201,,,0
527250.701844309,165351.170945236,3501,BEAR RIDGE SPEEDWAY #1,0.26,Food Establishment,Restaurant,,1058 KIDDER RD,BRADFORD,ORANGE,05033,8022224052,,,0
531010.608379236,167589.93600258,3503,RIVER BEND CAREER AND TECHNICAL CENTER ,0.04375,Food Establishment,School,,36 OXBOW DR,BRADFORD,ORANGE,05033,8022225214,,,0
531010.608379236,167589.93600258,3504,OXBOW UHSD #30,0.07315,Food Establishment,School,,36 OXBOW DR,BRADFORD,ORANGE,05033,8022225214,,,0
530980.092616118,167256.460256508,3505,"MERRY MEADOW FARM, INC - GRAY HOUSE",0.042,Nursing/Assisted Living,Residential Facility,,366 UPPER PLAIN,BRADFORD,ORANGE,05033,(802) 222-4445,,,0
530242.844769872,165375.27904723,3506,SUNNY OASIS,0.26,Food Establishment,Restaurant,,379 LOWER PLAIN,BRADFORD,ORANGE,05033,(802) 222-4467,,,0
526445.287044518,168158.989250026,3508,BACKWOODS BBQ & BURGERS,0.05,Food Establishment,Caterer,,4166 WAITS RIVER ROAD,BRADFORD,ORANGE,05033,,,,0
530307.529219711,165264.464530059,3509,IN SEASON,0.05,Food Establishment,Caterer,,449 LOWER PLAIN,BRADFORD,ORANGE,05033,8022229922,,,0
529871.577822818,165873.589703659,3511,CHANS HOUSE RESTAURANT,0.8925,Food Establishment,Restaurant,,184 MAIN ST,BRADFORD,ORANGE,05033,8022225474,,,0
529871.577822818,165873.589703659,3512,MILL WATERS COUNTRY GRILLE AND TAVERN,1.05,Food Establishment,Restaurant,,48 MAIN STREET,BRADFORD,ORANGE,05033,,,,0
532026.416311693,169794.781085936,3513,ROARING BROOK CAMP,0.315,Food Establishment,Camp,,480 ROARING BROOK ROAD,BRADFORD,ORANGE,05701,,,,0
530382.380017974,164687.033748884,3514,Jiffy Mart,0.18,Food Establishment,Convenience Store,,560 WAITS RIVER,BRADFORD,ORANGE,05033,8022229294,http://www.jiffymartstores.com/,,0
530236.903934043,164919.699312093,3515,HANNAFORD'S,0.72,Food Establishment,Grocery,,61 MARKET LN,,ORANGE,05033,(802) 222-5287,,,0
531016.647283142,168012.186050613,3516,BLUE SPRUCE HOME FOR THE RETIRED,0.042,Nursing/Assisted Living,Residential Facility,,70 BIRCH STREET,BRADFORD,ORANGE,05033,(802) 222-5332,,,0
530398.068422817,164764.883013019,3517,HUNGRY BEAR PUB & GRILL THE,0.504,Food Establishment,Restaurant,,776 LOWER PLAIN,BRADFORD,ORANGE,05033,8022229601,http://hungrybearpubandgrill.com/,,0
531410.463810162,167825.15620856,3518,SHEARER'S GREENHOUSES,0.72,Food Establishment,Grocery,,807 UPPER PLAIN,BRADFORD,ORANGE,05033,,,,0
528639.367519286,165157.03640791,3519,BEAR RIDGE SPEEDWAY # 2,0.26,Food Establishment,Restaurant,,9 SOUTH RD,BRADFORD,ORANGE,05033,,,,0
528751.19577143,165268.631428501,3520,COLATINA BAKERY,0.13,Food Establishment,Bakery,,27 BARTON ST,BRADFORD,ORANGE,05033,8022229045,,,0
530107.161499195,166985.763355961,3521,OASIS HOME,0.0315,Nursing/Assisted Living,Residential Facility,,92 COTTAGE STREET,BRADFORD,ORANGE,05033,,,,0
530471.960455859,164398.558693256,3522,MERRY MEADOW FARM - BRADFORD HOUSE,0.063,Nursing/Assisted Living,Residential Facility,,996 LOWER PLAIN,BRADFORD,ORANGE,05033,(802) 222-4601,,,0
529822.798712363,166017.813276231,3523,DAD'S PEANUT BRITTLE INC,,Food Manufacturer,Sweets,,MAIN ST,BRADFORD,ORANGE,05033,(802) 2229-325,,,0
530275.53066417,166997.642922073,3524,BRADFORD ELEMENTARY SCHOOL,0.136165,Food Establishment,School,,143 FAIRGROUND RD,BRADFORD,ORANGE,05033,8022224077,,,0
519986.406232798,174736.254368542,3525,NORTHEAST SKI SLOPES,0.252,Food Establishment,Restaurant,,10397 VT ROUTE 25,CORINTH,ORANGE,05040,8024395745,,,0
530454.585121194,164687.365557485,3526,BRADFORD MINI MART,0.26,Food Establishment,Restaurant,,ROUTE 5 & 25,BRADFORD,ORANGE,05033,(802) 222-9294,,,0
487792.5337882,166317.414173654,3528,SNOWSVILLE GENERAL STORE,0.18,Food Establishment,Grocery,,4642 VERMONT ROUTE 12,BRAINTREE,ORANGE,05060,(802) 728-5252,http://www.snowsville.com/,,0
482141.552069849,161730.35760288,3529,BRAINTREE ELEMENTARY SCHOOL,0.042375,Food Establishment,School,,66 BENT HILL RD,RANDOLPH,ORANGE,05060,8027289429,,,0
491444.757652391,168467.189492489,3530,BROOKFIELD ELEMENTARY SCHOOL,0.042375,Food Establishment,School,,1728 RIDGE RD,BROOKFIELD,ORANGE,05036,8022763153,,,0
